0	17	34
81810	32	10
81820	33	11
81830	9	25
81840	4	20
81850	7	25
81860	5	24
81870	7	20
81880	2	17
81890	8	27
81900	7	24
81910	4	35
81920	6	19
81930	7	32
81940	10	19
81950	4	25
81960	4	35
81970	4	26
81980	4	21
81990	10	28
82000	6	23
82010	6	19
82020	8	23
82030	9	20
82040	7	29
82050	7	26
82060	8	23
82070	9	30
82080	10	29
82090	8	28
82100	5	19
82110	6	30
82120	7	28
82130	6	25
82140	13	30
82150	7	27
82160	5	26
82170	9	27
82180	8	21
82190	3	23
82200	7	27
82210	5	16
82220	13	24
82230	10	21
82240	8	29
82250	3	19
82260	2	42
82270	8	26
82280	4	26
82290	3	20
82300	7	23
82310	5	19
82320	3	34
82330	19	17
82340	26	9
82350	24	6
82360	21	5
82370	41	13
82380	16	9
82390	28	12
82400	36	15
82410	25	10
82420	34	11
82430	28	8
82440	21	13
82450	33	4
82460	22	6
82470	24	9
82480	28	18
82490	34	9
82500	28	17
82510	31	13
82520	25	14
82530	26	10
82540	23	10
82550	31	10
82560	28	9
82570	33	8
82580	31	19
82590	35	8
82600	35	5
82610	30	14
82620	22	8
82630	39	16
82640	42	8
82650	28	11
82660	28	23
82670	31	9
82680	28	14
82690	34	4
82700	32	6
82710	22	6
82720	22	10
82730	29	9
82740	25	11
82750	22	10
82760	27	7
82770	34	14
82780	27	8
82790	30	8
82800	26	13
82810	30	4
82820	20	11
82830	29	9
82840	29	16
82850	23	6
82860	34	19
82870	32	12
82880	34	12
82890	28	14
82900	24	6
82910	24	11
82920	26	12
82930	19	8
82940	42	15
82950	6	24
82960	10	21
82970	7	18
82980	5	18
82990	6	28
83000	4	22
83010	7	18
83020	13	23
83030	5	26
83040	14	21
83050	6	21
83060	9	23
83070	6	20
83080	9	24
83090	4	24
83100	7	28
83110	8	29
83120	5	21
83130	6	25
83140	7	25
83150	5	26
83160	4	20
83170	5	19
83180	3	27
83190	7	24
83200	9	27
83210	9	24
83220	7	25
83230	6	29
83240	12	21
83250	4	24
83260	6	23
83270	6	19
83280	8	22
83290	6	25
83300	6	33
83310	10	29
83320	4	28
83330	11	26
83340	5	24
83350	5	27
83360	8	21
83370	10	21
83380	9	21
83390	6	20
83400	9	26
83410	10	13
83420	9	39
83430	6	21
83440	16	20
83450	22	16
83460	23	13
83470	21	11
83480	22	12
83490	14	13
83500	18	14
83510	29	10
83520	25	9
83530	30	5
83540	32	16
83550	34	11
83560	22	13
83570	33	12
83580	19	14
83590	31	7
83600	24	6
83610	24	8
83620	29	14
83630	22	9
83640	23	6
83650	22	13
83660	28	13
83670	27	6
83680	21	10
83690	36	12
83700	32	9
83710	19	9
83720	23	12
83730	32	7
83740	27	10
83750	27	9
83760	25	7
83770	27	11
83780	22	10
83790	23	3
83800	28	10
83810	27	12
83820	32	15
83830	24	13
83840	29	10
83850	28	10
83860	30	7
83870	24	9
83880	26	17
83890	33	11
83900	8	21
83910	5	21
83920	4	21
83930	7	21
83940	7	17
83950	6	21
83960	6	29
83970	7	17
83980	14	30
83990	6	32
84000	4	28
84010	4	23
84020	8	27
84030	7	22
84040	5	21
84050	7	28
84060	7	27
84070	5	28
84080	10	23
84090	26	15
84100	27	12
84110	32	12
84120	33	16
84130	42	14
84140	28	11
84150	28	11
84160	14	14
84170	28	9
84180	8	19
84190	10	24
84200	7	20
84210	12	22
84220	5	26
84230	7	39
84240	26	19
84250	28	12
84260	20	11
84270	35	10
84280	19	11
84290	15	7
84300	21	14
84310	29	11
84320	26	10
84330	30	11
84340	31	5
84350	20	16
84360	15	12
84370	25	11
84380	5	19
84390	5	25
84400	6	15
84410	18	18
84420	26	16
84430	32	14
84440	21	15
84450	31	8
84460	30	9
84470	25	7
84480	37	15
84490	25	9
84500	29	13
84510	26	15
84520	37	10
84530	27	6
84540	29	12
84550	6	26
84560	2	25
84570	5	17
84580	5	28
84590	2	26
84600	11	23
84610	10	16
84620	6	26
84630	7	22
84640	2	23
84650	7	28
84660	5	13
84670	3	21
84680	2	26
84690	9	34
84700	6	26
84710	5	14
84720	9	25
84730	5	17
84740	9	25
84750	7	24
84760	7	29
84770	5	24
84780	2	22
84790	9	23
84800	17	13
84810	31	9
84820	26	15
84830	23	12
84840	29	18
84850	25	6
84860	31	6
84870	30	10
84880	24	7
84890	28	10
84900	21	11
84910	25	6
84920	27	8
84930	30	10
84940	24	9
84950	22	7
84960	29	7
84970	23	11
84980	37	11
84990	26	5
85000	16	13
85010	39	16
85020	32	10
85030	29	10
85040	19	12
85050	37	16
85060	36	10
85070	29	5
85080	27	14
85090	35	10
85100	24	8
85110	24	9
85120	23	9
85130	28	11
85140	24	12
85150	19	12
85160	23	13
85170	31	9
85180	5	25
85190	4	18
85200	6	21
85210	7	24
85220	16	17
85230	22	7
85240	24	15
85250	35	15
85260	27	9
85270	30	8
85280	25	11
85290	27	6
85300	16	13
85310	24	11
85320	26	12
85330	28	18
85340	31	11
85350	25	12
85360	28	8
85370	28	15
85380	20	14
85390	20	13
85400	25	9
85410	23	15
85420	29	9
85430	20	9
85440	30	9
85450	34	16
85460	27	17
85470	30	10
85480	26	10
85490	33	12
85500	26	12
85510	32	12
85520	34	6
85530	27	8
85540	32	8
85550	19	12
85560	27	10
85570	29	14
85580	36	14
85590	26	9
85600	20	11
85610	26	11
85620	22	8
85630	27	12
85640	19	11
85650	30	8
85660	30	10
85670	27	6
85680	25	10
85690	28	12
85700	27	11
85710	13	12
85720	6	24
85730	20	12
85740	28	9
85750	16	7
85760	30	9
85770	21	9
85780	28	14
85790	17	12
85800	21	16
85810	31	16
85820	30	7
85830	8	31
85840	5	30
85850	7	25
85860	16	13
85870	28	10
85880	23	11
85890	32	11
85900	26	8
85910	20	12
85920	29	18
85930	26	15
85940	29	17
85950	19	8
85960	29	18
85970	8	20
85980	7	22
85990	26	12
86000	27	10
86010	31	14
86020	29	13
86030	26	10
86040	29	9
86050	25	13
86060	24	7
86070	23	11
86080	25	11
86090	33	9
86100	38	13
86110	25	9
86120	17	11
86130	27	12
86140	38	8
86150	20	13
86160	34	9
86170	25	11
86180	25	8
86190	24	5
86200	27	12
86210	26	7
86220	22	9
86230	24	11
86240	22	13
86250	26	8
86260	24	6
86270	31	10
86280	19	15
86290	29	7
86300	26	7
86310	30	6
86320	25	9
86330	26	13
86340	32	15
86350	28	8
86360	32	12
86370	22	15
86380	24	12
86390	32	11
86400	31	12
86410	26	9
86420	20	13
86430	18	5
86440	24	11
86450	40	13
86460	21	10
86470	27	8
86480	37	14
86490	19	15
86500	25	16
86510	23	16
86520	21	15
86530	26	8
86540	14	17
86550	12	17
86560	25	12
86570	21	20
86580	43	14
86590	36	9
86600	20	17
86610	25	9
86620	27	7
86630	37	11
86640	23	10
86650	35	11
86660	20	12
86670	31	7
86680	22	10
86690	26	6
86700	25	11
86710	27	14
86720	21	8
86730	24	11
86740	22	8
86750	20	10
86760	16	14
86770	40	15
86780	23	4
86790	31	14
86800	35	15
86810	24	6
86820	23	15
86830	33	9
86840	15	12
86850	31	7
86860	25	9
86870	29	11
86880	21	14
86890	20	12
86900	27	13
86910	24	21
86920	27	12
86930	30	15
86940	24	10
86950	30	15
86960	34	9
86970	27	11
86980	38	9
86990	19	7
87000	33	13
87010	22	10
87020	27	9
87030	29	17
87040	26	11
87050	24	4
87060	26	17
87070	41	11
87080	25	11
87090	32	16
87100	22	7
87110	33	13
87120	27	16
87130	26	5
87140	22	11
87150	19	8
87160	27	10
87170	27	9
87180	29	9
87190	28	8
87200	30	8
87210	31	8
87220	37	13
87230	34	8
87240	22	5
87250	17	18
87260	29	10
87270	30	11
87280	27	14
87290	20	5
87300	36	17
87310	30	9
87320	24	8
87330	20	10
87340	29	15
87350	26	10
87360	38	10
87370	29	11
87380	29	17
87390	22	11
87400	36	11
87410	28	9
87420	32	13
87430	26	7
87440	32	9
87450	30	9
87460	28	4
87470	28	6
87480	30	6
87490	33	17
87500	30	6
87510	30	8
87520	21	11
87530	30	8
87540	29	13
87550	30	5
87560	22	20
87570	41	11
87580	26	8
87590	25	15
87600	38	11
87610	25	9
87620	36	6
87630	31	11
87640	22	6
87650	29	6
87660	25	8
87670	23	10
87680	38	9
87690	21	10
87700	31	12
87710	32	10
87720	28	6
87730	37	11
87740	22	8
87750	28	9
87760	25	9
87770	29	11
87780	30	15
87790	34	7
87800	32	9
87810	26	15
87820	23	10
87830	32	8
87840	23	10
87850	33	11
87860	10	24
87870	4	30
87880	8	17
87890	4	31
87900	5	31
87910	11	35
87920	7	22
87930	3	27
87940	10	24
87950	5	28
87960	6	36
87970	9	23
87980	8	20
87990	8	21
88000	5	22
88010	6	22
88020	8	23
88030	5	23
88040	3	13
88050	6	33
88060	7	24
88070	5	30
88080	8	25
88090	4	30
88100	6	27
88110	7	19
88120	8	28
88130	10	34
88140	13	28
88150	6	20
88160	5	18
88170	4	20
88180	5	27
88190	15	22
88200	32	12
88210	19	11
88220	30	11
88230	28	13
88240	29	9
88250	30	13
88260	21	8
88270	14	12
88280	35	15
88290	36	14
88300	32	11
88310	29	10
88320	34	10
88330	21	10
88340	33	11
88350	32	17
88360	23	10
88370	30	7
88380	18	13
88390	29	7
88400	18	8
88410	6	25
88420	3	17
88430	11	24
88440	9	30
88450	6	17
88460	8	14
88470	7	25
88480	9	32
88490	4	21
88500	6	31
88510	6	28
88520	3	28
88530	6	24
88540	8	32
88550	7	22
88560	4	30
88570	15	17
88580	23	16
88590	9	21
88600	22	8
88610	9	23
88620	7	27
88630	9	35
88640	5	27
88650	8	26
88660	4	25
88670	9	21
88680	11	23
88690	6	15
88700	2	21
88710	7	30
88720	5	20
88730	9	26
88740	9	33
88750	6	36
88760	4	28
88770	8	35
88780	4	26
88790	5	18
88800	5	17
88810	4	20
88820	6	37
88830	9	31
88840	37	12
88850	32	7
88860	29	12
88870	29	8
88880	23	13
88890	27	16
88900	31	9
88910	25	10
88920	31	6
88930	27	7
88940	21	9
88950	32	4
88960	35	9
88970	17	14
88980	26	11
88990	26	18
89000	30	13
89010	28	9
89020	28	14
89030	21	9
89040	31	11
89050	21	8
89060	24	6
89070	17	11
89080	22	8
89090	24	10
89100	30	14
89110	25	7
89120	24	15
89130	25	14
89140	26	10
89150	24	17
89160	17	14
89170	23	12
89180	30	10
89190	28	9
89200	38	10
89210	29	13
89220	28	12
89230	23	8
89240	26	11
89250	29	9
89260	24	13
89270	30	10
89280	31	12
89290	33	10
89300	26	12
89310	23	14
89320	28	17
89330	25	11
89340	28	8
89350	34	14
89360	22	10
89370	34	12
89380	28	12
89390	35	14
89400	23	10
89410	33	6
89420	29	14
89430	25	7
89440	19	9
89450	24	8
89460	26	6
89470	33	11
89480	35	12
89490	26	10
89500	25	7
89510	25	9
89520	35	8
89530	33	12
89540	32	5
89550	26	16
89560	29	12
89570	30	10
89580	32	11
89590	24	11
89600	24	12
89610	23	14
89620	23	15
89630	24	8
89640	17	12
89650	18	8
89660	22	14
89670	26	18
89680	21	9
89690	27	9
89700	26	22
89710	25	11
89720	24	8
89730	30	7
89740	29	10
89750	22	13
89760	27	12
89770	28	14
89780	27	6
89790	35	13
89800	22	15
89810	26	14
89820	24	8
89830	18	17
89840	24	15
89850	21	6
89860	26	11
89870	28	11
89880	20	13
89890	23	11
89900	28	12
89910	26	13
89920	29	11
89930	26	5
89940	31	15
89950	24	4
89960	19	17
89970	35	12
89980	26	10
89990	30	15
90000	22	15
90010	25	11
90020	26	18
90030	29	11
90040	23	12
90050	32	15
90060	35	13
90070	36	13
90080	25	10
90090	32	6
90100	28	6
90110	22	10
90120	29	17
90130	27	12
90140	31	8
90150	21	12
90160	24	10
90170	32	6
90180	27	7
90190	37	12
90200	24	17
90210	32	16
90220	26	7
90230	29	19
90240	27	13
90250	26	16
90260	25	7
90270	39	10
90280	26	13
90290	31	16
90300	28	15
90310	20	18
90320	32	14
90330	29	8
90340	21	11
90350	33	15
90360	32	5
90370	24	13
90380	23	12
90390	30	9
90400	31	14
90410	32	9
90420	25	12
90430	23	11
90440	23	8
90450	22	9
90460	20	13
90470	31	12
90480	30	12
90490	33	9
90500	25	20
90510	25	13
90520	21	4
90530	30	16
90540	34	8
90550	25	12
90560	39	9
90570	41	8
90580	28	8
90590	32	16
90600	32	11
90610	34	7
90620	32	14
90630	31	12
90640	26	15
90650	30	11
90660	21	12
90670	30	8
90680	27	7
90690	34	12
90700	27	10
90710	29	14
90720	27	8
90730	29	11
90740	36	10
90750	4	32
90760	6	33
90770	2	19
90780	11	24
90790	5	21
90800	9	24
90810	10	32
90820	5	22
90830	5	31
90840	5	20
90850	8	23
90860	9	25
90870	5	21
90880	5	25
90890	9	29
90900	4	28
90910	7	24
90920	10	25
90930	6	33
90940	6	21
90950	4	28
90960	4	31
90970	8	18
90980	12	43
90990	5	34
91000	5	12
91010	2	30
91020	3	26
91030	2	28
91040	3	28
91050	26	9
91060	23	16
91070	32	11
91080	22	15
91090	23	13
91100	32	14
91110	38	16
91120	29	10
91130	27	13
91140	26	15
91150	30	10
91160	26	9
91170	32	15
91180	26	16
91190	29	10
91200	25	10
91210	39	10
91220	29	14
91230	24	13
91240	34	11
91250	24	7
91260	37	11
91270	29	7
91280	30	12
91290	30	7
91300	18	17
91310	6	32
91320	11	23
91330	3	28
91340	6	12
91350	8	15
91360	6	19
91370	14	22
91380	4	22
91390	7	13
91400	2	25
91410	9	31
91420	7	18
91430	7	17
91440	4	35
91450	13	21
91460	32	14
91470	31	12
91480	40	16
91490	26	10
91500	17	11
91510	25	8
91520	25	8
91530	26	10
91540	37	12
91550	30	9
91560	23	10
91570	27	13
91580	22	12
91590	29	13
91600	31	5
91610	24	14
91620	27	18
91630	22	10
91640	25	4
91650	25	13
91660	23	12
91670	34	14
91680	13	6
91690	26	16
91700	22	21
91710	7	37
91720	6	37
91730	3	30
91740	3	15
91750	1	21
91760	8	22
91770	8	24
91780	3	26
91790	8	18
91800	22	8
91810	23	11
91820	21	8
91830	31	16
91840	22	16
91850	24	17
91860	23	14
91870	28	10
91880	26	12
91890	19	8
91900	28	10
91910	26	6
91920	19	8
91930	28	8
91940	37	17
91950	27	9
91960	27	8
91970	30	11
91980	35	12
91990	25	9
92000	27	10
92010	26	13
92020	27	16
92030	9	11
92040	39	12
92050	26	9
92060	28	10
92070	30	7
92080	19	7
92090	26	8
92100	8	25
92110	5	13
92120	23	12
92130	25	8
92140	21	9
92150	25	9
92160	30	6
92170	34	15
92180	26	10
92190	32	14
92200	24	13
92210	21	12
92220	25	9
92230	23	12
92240	28	10
92250	25	17
92260	27	9
92270	25	12
92280	27	14
92290	29	13
92300	25	12
92310	23	5
92320	29	8
92330	26	14
92340	36	11
92350	33	11
92360	27	11
92370	39	7
92380	27	7
92390	26	10
92400	29	11
92410	13	19
92420	10	31
92430	6	30
92440	7	24
92450	3	19
92460	4	25
92470	4	24
92480	3	20
92490	8	26
92500	5	30
92510	5	24
92520	36	8
92530	27	14
92540	26	12
92550	36	8
92560	27	11
92570	29	15
92580	26	14
92590	28	11
92600	29	11
92610	27	10
92620	29	10
92630	23	10
92640	31	11
92650	33	10
92660	26	11
92670	28	9
92680	30	6
92690	20	12
92700	25	14
92710	30	13
92720	28	11
92730	32	13
92740	23	14
92750	28	8
92760	32	5
92770	30	9
92780	29	12
92790	33	9
92800	35	11
92810	29	8
92820	32	12
92830	22	4
92840	32	17
92850	13	29
92860	7	35
92870	7	23
92880	4	19
92890	5	26
92900	6	25
92910	11	25
92920	7	28
92930	6	23
92940	6	28
92950	8	24
92960	9	24
92970	7	28
92980	4	27
92990	12	18
93000	7	24
93010	7	29
93020	6	23
93030	7	16
93040	8	28
93050	5	23
93060	6	23
93070	8	32
93080	2	34
93090	7	26
93100	6	25
93110	9	35
93120	15	17
93130	2	28
93140	6	26
93150	10	32
93160	7	23
93170	4	21
93180	6	21
93190	9	33
93200	3	24
93210	20	11
93220	24	9
93230	17	8
93240	27	16
93250	26	13
93260	22	11
93270	18	15
93280	34	9
93290	32	7
93300	35	7
93310	30	5
93320	34	11
93330	31	9
93340	35	17
93350	36	12
93360	46	12
93370	22	18
93380	17	12
93390	31	10
93400	28	11
93410	23	10
93420	27	11
93430	36	8
93440	36	11
93450	24	10
93460	26	10
93470	24	9
93480	35	10
93490	22	12
93500	27	11
93510	21	17
93520	6	30
93530	7	20
93540	7	33
93550	7	27
93560	10	24
93570	1	33
93580	10	20
93590	6	20
93600	5	27
93610	8	34
93620	9	28
93630	4	30
93640	6	36
93650	5	32
93660	4	21
93670	7	33
93680	10	22
93690	5	29
93700	2	25
93710	6	22
93720	4	25
93730	8	27
93740	9	20
93750	7	24
93760	6	29
93770	7	22
93780	5	35
93790	10	39
93800	6	22
93810	3	18
93820	10	32
93830	5	21
93840	7	28
93850	6	28
93860	8	29
93870	8	31
93880	5	22
93890	3	35
93900	8	27
93910	6	24
93920	4	28
93930	7	26
93940	10	14
93950	8	20
93960	7	27
93970	29	10
93980	26	10
93990	27	10
94000	26	9
94010	30	13
94020	30	11
94030	28	10
94040	28	9
94050	22	13
94060	32	6
94070	23	7
94080	26	14
94090	30	10
94100	26	5
94110	32	17
94120	36	17
94130	22	14
94140	37	15
94150	24	12
94160	20	15
94170	25	8
94180	33	13
94190	26	7
94200	24	12
94210	27	13
94220	27	9
94230	25	14
94240	22	12
94250	29	12
94260	28	12
94270	24	10
94280	21	11
94290	30	9
94300	14	7
94310	28	8
94320	29	5
94330	24	6
94340	18	15
94350	30	10
94360	30	13
94370	34	11
94380	28	13
94390	29	12
94400	26	5
94410	20	15
94420	23	8
94430	22	12
94440	27	16
94450	26	5
94460	26	17
94470	23	13
94480	37	5
94490	24	11
94500	27	7
94510	26	14
94520	24	13
94530	30	9
94540	33	15
94550	22	11
94560	25	12
94570	32	5
94580	28	18
94590	35	11
94600	23	9
94610	26	13
94620	42	9
94630	20	11
94640	28	11
94650	32	8
94660	29	8
94670	34	9
94680	30	8
94690	39	13
94700	28	10
94710	30	10
94720	21	8
94730	21	16
94740	29	18
94750	22	16
94760	29	11
94770	27	11
94780	30	12
94790	35	15
94800	32	10
94810	20	12
94820	28	10
94830	22	6
94840	31	14
94850	30	8
94860	23	10
94870	32	9
94880	34	17
94890	25	6
94900	32	11
94910	27	10
94920	33	6
94930	21	15
94940	25	7
94950	24	14
94960	31	7
94970	35	13
94980	25	10
94990	28	13
95000	31	12
95010	18	13
95020	32	9
95030	21	13
95040	33	9
95050	24	9
95060	30	14
95070	30	12
95080	29	11
95090	26	12
95100	27	10
95110	34	5
95120	29	10
95130	30	14
95140	19	9
95150	28	16
95160	26	14
95170	27	10
95180	34	11
95190	29	7
95200	17	10
95210	26	17
95220	31	11
95230	34	10
95240	30	6
95250	28	4
95260	30	15
95270	22	13
95280	23	16
95290	21	7
95300	28	7
95310	35	13
95320	28	15
95330	39	13
95340	28	12
95350	23	13
95360	27	7
95370	30	12
95380	19	13
95390	26	14
95400	23	19
95410	25	16
95420	27	19
95430	32	14
95440	23	9
95450	32	9
95460	37	6
95470	21	10
95480	27	16
95490	3	30
95500	6	33
95510	8	28
95520	3	30
95530	8	26
95540	8	29
95550	4	24
95560	6	26
95570	12	23
95580	7	29
95590	3	24
95600	5	18
95610	9	20
95620	9	18
95630	1	24
95640	8	28
95650	6	29
95660	8	31
95670	6	29
95680	6	22
95690	3	25
95700	7	33
95710	4	23
95720	5	25
95730	6	20
95740	7	27
95750	4	26
95760	6	22
95770	6	27
95780	4	26
95790	10	22
95800	4	28
95810	1	22
95820	7	26
95830	6	25
95840	4	26
95850	5	31
95860	3	20
95870	5	28
95880	3	23
95890	7	22
95900	7	31
95910	6	22
95920	4	24
95930	8	24
95940	7	27
95950	9	17
95960	8	32
95970	2	29
95980	3	22
95990	8	20
96000	6	26
96010	4	29
96020	12	21
96030	5	24
96040	6	29
96050	3	26
96060	9	24
96070	4	41
96080	4	14
96090	7	26
96100	3	20
96110	5	25
96120	5	28
96130	4	20
96140	2	31
96150	6	22
96160	4	19
96170	8	31
96180	5	27
96190	6	29
96200	6	37
96210	5	20
96220	7	23
96230	7	27
96240	8	27
96250	6	24
96260	6	26
96270	7	29
96280	7	20
96290	7	17
96300	4	29
96310	10	28
96320	8	35
96330	9	23
96340	4	20
96350	19	19
96360	21	11
96370	28	12
96380	25	7
96390	19	9
96400	31	12
96410	28	16
96420	20	7
96430	29	10
96440	25	16
96450	25	10
96460	31	13
96470	36	10
96480	31	11
96490	24	14
96500	26	11
96510	34	12
96520	29	12
96530	35	8
96540	28	11
96550	27	14
96560	30	13
96570	18	15
96580	21	18
96590	30	9
96600	25	14
96610	24	11
96620	34	13
96630	29	12
96640	25	9
96650	25	9
96660	28	10
96670	32	8
96680	27	6
96690	19	11
96700	21	12
96710	33	10
96720	35	14
96730	28	11
96740	39	9
96750	25	10
96760	30	13
96770	29	10
96780	20	10
96790	21	7
96800	30	8
96810	31	10
96820	40	7
96830	23	8
96840	28	13
96850	19	9
96860	33	12
96870	32	12
96880	26	8
96890	29	6
96900	27	10
96910	26	14
96920	32	15
96930	24	14
96940	33	8
96950	23	8
96960	28	10
96970	27	13
96980	26	12
96990	23	12
97000	31	14
97010	35	7
97020	29	11
97030	26	8
97040	32	7
97050	36	4
97060	27	13
97070	27	13
97080	24	14
97090	34	9
97100	13	21
97110	9	31
97120	6	23
97130	5	23
97140	3	36
97150	9	30
97160	7	20
97170	9	29
97180	2	21
97190	6	20
97200	7	22
97210	5	22
97220	5	28
97230	5	27
97240	8	23
97250	7	18
97260	7	26
97270	8	22
97280	9	27
97290	10	29
97300	32	14
97310	30	10
97320	37	13
97330	23	12
97340	30	10
97350	17	12
97360	23	5
97370	25	10
97380	26	9
97390	18	13
97400	24	8
97410	32	10
97420	36	7
97430	24	15
97440	26	6
97450	9	20
97460	3	26
97470	5	28
97480	7	30
97490	11	32
97500	5	23
97510	8	29
97520	5	18
97530	7	32
97540	7	14
97550	4	26
97560	9	20
97570	7	24
97580	3	29
97590	8	23
97600	5	31
97610	4	21
97620	7	27
97630	22	18
97640	25	13
97650	30	10
97660	20	14
97670	32	10
97680	23	7
97690	26	11
97700	29	9
97710	32	10
97720	28	12
97730	25	18
97740	29	9
97750	34	13
97760	37	11
97770	21	12
97780	30	11
97790	30	14
97800	23	15
97810	34	16
97820	34	11
97830	30	11
97840	28	13
97850	26	13
97860	28	10
97870	24	12
97880	32	8
97890	33	10
97900	21	7
97910	19	18
97920	27	13
97930	29	11
97940	29	13
97950	34	8
97960	21	9
97970	24	14
97980	29	16
97990	24	9
98000	32	7
98010	33	17
98020	30	21
98030	22	12
98040	22	6
98050	26	8
98060	26	15
98070	28	6
98080	32	10
98090	5	21
98100	4	31
98110	5	16
98120	6	27
98130	5	26
98140	8	25
98150	12	31
98160	5	23
98170	7	23
98180	5	26
98190	13	18
98200	29	15
98210	25	11
98220	22	18
98230	19	6
98240	25	5
98250	28	15
98260	33	11
98270	35	7
98280	27	21
98290	32	9
98300	22	6
98310	32	17
98320	20	9
98330	22	14
98340	30	13
98350	30	9
98360	25	10
98370	32	18
98380	31	9
98390	18	10
98400	24	12
98410	20	12
98420	22	9
98430	37	20
98440	22	4
98450	30	14
98460	27	12
98470	27	12
98480	24	7
98490	36	15
98500	26	16
98510	25	8
98520	29	8
98530	30	5
98540	18	12
98550	25	11
98560	23	11
98570	32	10
98580	27	13
98590	23	18
98600	27	15
98610	24	16
98620	28	9
98630	23	16
98640	28	13
98650	22	9
98660	29	15
98670	26	12
98680	35	11
98690	26	14
98700	25	7
98710	33	14
98720	34	6
98730	21	9
98740	25	6
98750	26	9
98760	29	12
98770	28	17
98780	35	12
98790	27	11
98800	25	12
98810	22	15
98820	24	8
98830	24	18
98840	28	15
98850	18	11
98860	22	8
98870	31	9
98880	26	12
98890	31	12
98900	23	10
98910	20	12
98920	31	11
98930	27	12
98940	26	11
98950	25	17
98960	33	10
98970	29	11
98980	23	13
98990	34	6
99000	33	16
99010	29	7
99020	34	16
99030	24	9
99040	16	8
99050	15	10
99060	29	10
99070	23	16
99080	25	14
99090	20	7
99100	20	11
99110	29	12
99120	25	11
99130	34	15
99140	29	10
99150	27	16
99160	34	11
99170	23	9
99180	19	12
99190	24	10
99200	26	10
99210	34	10
99220	18	8
99230	22	11
99240	24	8
99250	35	8
99260	30	7
99270	29	9
99280	26	9
99290	28	16
99300	27	18
99310	30	9
99320	28	8
99330	33	14
99340	25	11
99350	17	6
99360	21	18
99370	11	29
99380	8	28
99390	2	22
99400	7	29
99410	3	29
99420	9	26
99430	5	20
99440	9	29
99450	6	14
99460	9	25
99470	5	23
99480	9	25
99490	7	28
99500	6	23
99510	5	24
99520	4	23
99530	6	24
99540	5	26
99550	7	18
99560	9	20
99570	4	22
99580	7	20
99590	9	15
99600	7	24
99610	8	20
99620	6	25
99630	9	22
99640	6	18
99650	8	20
99660	8	26
99670	7	31
99680	3	25
99690	7	20
99700	8	28
99710	6	22
99720	15	25
99730	6	21
99740	7	23
99750	2	25
99760	7	29
99770	5	25
99780	7	20
99790	26	6
99800	31	13
99810	23	5
99820	24	5
99830	30	8
99840	22	6
99850	35	11
99860	28	12
99870	31	4
99880	46	7
99890	27	15
99900	30	19
99910	27	7
99920	38	8
99930	24	18
99940	4	23
99950	9	16
99960	6	30
99970	5	21
99980	2	30
99990	12	29
100000	8	30
100010	7	18
100020	6	16
100030	9	17
100040	5	21
100050	6	25
100060	4	23
100070	6	36
100080	5	28
100090	7	20
100100	10	32
100110	6	25
100120	8	25
100130	5	21
100140	3	28
100150	9	29
100160	4	21
100170	5	14
100180	7	29
100190	7	18
100200	4	29
100210	1	19
100220	14	28
100230	3	23
100240	2	20
100250	10	30
100260	7	22
100270	6	20
100280	25	10
100290	18	19
100300	12	17
100310	4	22
100320	21	16
100330	36	12
100340	35	13
100350	34	12
100360	27	9
100370	30	8
100380	18	12
100390	32	12
100400	26	10
100410	39	14
100420	37	10
100430	37	11
100440	35	15
100450	31	15
100460	25	10
100470	24	17
100480	24	9
100490	24	11
100500	35	10
100510	32	13
100520	19	15
100530	32	10
100540	19	12
100550	40	14
100560	26	5
100570	31	12
100580	22	10
100590	32	12
100600	24	18
100610	21	14
100620	22	12
100630	31	9
100640	26	15
100650	29	11
100660	27	11
100670	20	14
100680	28	15
100690	26	10
100700	27	11
100710	24	13
100720	27	13
100730	25	11
100740	38	10
100750	7	12
100760	23	15
100770	26	15
100780	30	17
